epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1597,161940,0.10369,0.06035,0.07766,0.88602,0.9791,0.94986,0.96888,0.93584,0.97794,0.94611,0.96609,0.93935,0.31655,0.48418,0.38655,0.62695,0.00202798,0.00202798,0.00202798
1598,162041,0.10669,0.06111,0.08069,0.88788,0.97919,0.94984,0.96888,0.93586,0.97794,0.94606,0.96617,0.93936,0.31676,0.48431,0.38621,0.62709,0.00202299,0.00202299,0.00202299
1599,162142,0.10543,0.06189,0.07756,0.88278,0.97911,0.94984,0.96891,0.93592,0.97794,0.9461,0.9662,0.93936,0.3165,0.48434,0.38624,0.62697,0.00201799,0.00201799,0.00201799
1600,162243,0.10341,0.05699,0.07687,0.88773,0.97913,0.94984,0.96891,0.9363,0.97794,0.9461,0.96623,0.93948,0.31699,0.48397,0.38648,0.62725,0.002013,0.002013,0.002013
1601,162344,0.106,0.05978,0.07792,0.88357,0.97911,0.94984,0.96892,0.93632,0.97794,0.94607,0.96627,0.9395,0.31684,0.48426,0.38621,0.62714,0.002008,0.002008,0.002008
1602,162445,0.10065,0.05885,0.07382,0.88362,0.97917,0.94984,0.96895,0.93649,0.97794,0.94619,0.96634,0.93956,0.31678,0.48507,0.38579,0.62698,0.00200301,0.00200301,0.00200301
1603,162545,0.10695,0.05756,0.08109,0.88782,0.97914,0.94984,0.96897,0.93651,0.97794,0.94627,0.96637,0.93958,0.31666,0.48517,0.38551,0.62689,0.00199801,0.00199801,0.00199801
1604,162646,0.10682,0.06175,0.0799,0.88258,0.97922,0.94984,0.96899,0.93659,0.97794,0.94632,0.96644,0.93971,0.31647,0.48522,0.38542,0.62684,0.00199302,0.00199302,0.00199302
1605,162748,0.10235,0.05437,0.0769,0.88415,0.97933,0.94984,0.96894,0.93599,0.97795,0.94656,0.96564,0.93961,0.31636,0.48522,0.38536,0.62682,0.00198802,0.00198802,0.00198802
1606,162848,0.10513,0.05974,0.07986,0.88631,0.97933,0.94984,0.96895,0.936,0.97765,0.94664,0.96565,0.93963,0.31623,0.4853,0.38544,0.62675,0.00198303,0.00198303,0.00198303
1607,162949,0.10286,0.06323,0.07604,0.87992,0.97931,0.94984,0.96893,0.93571,0.97755,0.94664,0.96565,0.93962,0.31614,0.4855,0.38552,0.62669,0.00197803,0.00197803,0.00197803
1608,163050,0.10766,0.06471,0.07926,0.88522,0.9793,0.94984,0.96893,0.93571,0.97739,0.94664,0.96564,0.93956,0.31595,0.48566,0.38568,0.62645,0.00197304,0.00197304,0.00197304
1609,163151,0.10429,0.05771,0.0763,0.8878,0.9791,0.94993,0.96894,0.93568,0.9774,0.94664,0.96567,0.93963,0.3159,0.48563,0.3862,0.6263,0.00196804,0.00196804,0.00196804
1610,163252,0.10498,0.06046,0.07982,0.88044,0.9791,0.94991,0.96894,0.93568,0.97746,0.94664,0.96565,0.93963,0.31582,0.48577,0.38645,0.6261,0.00196305,0.00196305,0.00196305
1611,163353,0.10104,0.05696,0.07615,0.88587,0.97984,0.94984,0.96894,0.93571,0.97743,0.94664,0.96562,0.93962,0.3158,0.48604,0.38663,0.62598,0.00195805,0.00195805,0.00195805
1612,163454,0.10305,0.0584,0.07559,0.88341,0.98127,0.9507,0.96897,0.93564,0.97795,0.94677,0.9656,0.93959,0.31578,0.48635,0.38669,0.62602,0.00195306,0.00195306,0.00195306
1613,163555,0.10266,0.05881,0.07745,0.88365,0.98127,0.95073,0.96899,0.93571,0.97795,0.9468,0.96562,0.93963,0.31561,0.48649,0.38686,0.62565,0.00194806,0.00194806,0.00194806
1614,163656,0.10373,0.05817,0.07681,0.88351,0.98128,0.95078,0.96904,0.93584,0.97795,0.94688,0.96568,0.93965,0.31544,0.48692,0.3872,0.62554,0.00194306,0.00194306,0.00194306
1615,163757,0.10569,0.06269,0.07746,0.8874,0.98128,0.95085,0.96908,0.93599,0.97796,0.9469,0.96572,0.93974,0.31522,0.48707,0.38741,0.62545,0.00193807,0.00193807,0.00193807
1616,163858,0.10221,0.05589,0.07517,0.88506,0.98106,0.95091,0.9691,0.93588,0.97795,0.94676,0.96575,0.93968,0.315,0.48715,0.38759,0.62522,0.00193308,0.00193308,0.00193308
1617,163958,0.10384,0.05494,0.07645,0.88607,0.98079,0.95091,0.96911,0.93585,0.97796,0.94702,0.96575,0.94006,0.31481,0.48722,0.38766,0.62504,0.00192808,0.00192808,0.00192808
1618,164059,0.10648,0.06056,0.07948,0.88451,0.98098,0.95091,0.96912,0.93586,0.97796,0.94706,0.96579,0.93991,0.31469,0.48785,0.38768,0.62492,0.00192308,0.00192308,0.00192308
1619,164160,0.10299,0.06196,0.07547,0.88445,0.98076,0.95091,0.96912,0.9359,0.97796,0.94712,0.96578,0.94013,0.3146,0.48814,0.38735,0.62449,0.00191809,0.00191809,0.00191809
1620,164261,0.10249,0.05493,0.07864,0.88412,0.98048,0.95091,0.96912,0.93608,0.97796,0.94718,0.96577,0.93994,0.31432,0.48796,0.38739,0.62392,0.0019131,0.0019131,0.0019131
1621,164362,0.10644,0.06532,0.0785,0.88384,0.97939,0.95091,0.96907,0.93612,0.97796,0.9472,0.9657,0.94016,0.31412,0.48815,0.38724,0.62362,0.0019081,0.0019081,0.0019081
1622,164463,0.10481,0.06264,0.07836,0.884,0.97908,0.95091,0.96912,0.93599,0.97796,0.94727,0.96575,0.94024,0.31399,0.48832,0.38672,0.62339,0.0019031,0.0019031,0.0019031
1623,164564,0.10207,0.05605,0.07605,0.88345,0.98139,0.95197,0.96916,0.93595,0.97796,0.94728,0.96574,0.94022,0.31379,0.48856,0.38639,0.62301,0.00189811,0.00189811,0.00189811
1624,164665,0.10434,0.0571,0.07908,0.88504,0.98164,0.95197,0.96916,0.93587,0.97796,0.94722,0.96573,0.93968,0.31351,0.48865,0.38633,0.62277,0.00189311,0.00189311,0.00189311
1625,164766,0.10088,0.05598,0.07505,0.88385,0.98157,0.95197,0.96913,0.93585,0.97796,0.94723,0.96569,0.93962,0.31338,0.48882,0.38629,0.62246,0.00188812,0.00188812,0.00188812
1626,164867,0.10289,0.06215,0.0772,0.88451,0.98195,0.95197,0.96912,0.93599,0.97796,0.94728,0.96567,0.93962,0.31333,0.48892,0.38625,0.62236,0.00188313,0.00188313,0.00188313
1627,164968,0.10187,0.06323,0.07676,0.88444,0.98237,0.95173,0.96912,0.93579,0.97796,0.94714,0.96567,0.93989,0.31311,0.48899,0.38634,0.62207,0.00187813,0.00187813,0.00187813
1628,165069,0.10336,0.0583,0.07691,0.88649,0.98238,0.95181,0.97159,0.93607,0.97796,0.94706,0.96568,0.93992,0.31287,0.48923,0.38603,0.62184,0.00187313,0.00187313,0.00187313
1629,165170,0.10128,0.05994,0.07681,0.8851,0.98237,0.95171,0.9716,0.93609,0.97796,0.94696,0.9657,0.93994,0.31302,0.48958,0.3857,0.62223,0.00186814,0.00186814,0.00186814
1630,165271,0.10224,0.05786,0.076,0.88541,0.98237,0.95173,0.9716,0.93612,0.97796,0.94698,0.96569,0.94026,0.31286,0.4894,0.38555,0.62196,0.00186315,0.00186315,0.00186315
1631,165372,0.10017,0.0554,0.07527,0.88298,0.98237,0.95157,0.97159,0.9363,0.97796,0.94697,0.96566,0.94023,0.31273,0.48946,0.38549,0.62196,0.00185815,0.00185815,0.00185815
1632,165473,0.10179,0.05766,0.07606,0.88563,0.98237,0.95154,0.97169,0.93624,0.97796,0.94696,0.96564,0.94005,0.31298,0.48941,0.38537,0.62238,0.00185315,0.00185315,0.00185315
1633,165573,0.10106,0.05719,0.07725,0.88623,0.98237,0.95156,0.9717,0.93656,0.97796,0.94689,0.9656,0.9401,0.3129,0.48935,0.38505,0.62249,0.00184816,0.00184816,0.00184816
1634,165674,0.10557,0.06266,0.08241,0.88699,0.98167,0.95091,0.9717,0.93664,0.97771,0.94664,0.96563,0.94029,0.31289,0.48966,0.38469,0.62257,0.00184316,0.00184316,0.00184316
1635,165775,0.10446,0.06193,0.11984,0.88506,0.98144,0.95091,0.97172,0.93672,0.97756,0.94664,0.96563,0.94035,0.31297,0.48986,0.3843,0.62262,0.00183817,0.00183817,0.00183817
1636,165876,0.10408,0.05647,0.0768,0.88325,0.98158,0.95091,0.97174,0.93662,0.97746,0.94664,0.96565,0.94043,0.3128,0.48992,0.38422,0.62255,0.00183318,0.00183318,0.00183318
1637,165977,0.10898,0.05943,0.0828,0.88854,0.9814,0.95091,0.97173,0.93665,0.97716,0.94664,0.96563,0.94021,0.31261,0.49009,0.38384,0.62259,0.00182818,0.00182818,0.00182818
1638,166078,0.10519,0.05707,0.07918,0.88534,0.98128,0.95127,0.9717,0.9366,0.97695,0.94664,0.9656,0.94022,0.31153,0.4903,0.38344,0.62146,0.00182318,0.00182318,0.00182318
1639,166179,0.10377,0.05552,0.07749,0.88168,0.98128,0.95127,0.97173,0.93646,0.97688,0.94686,0.96557,0.9402,0.31132,0.49033,0.38324,0.62133,0.00181819,0.00181819,0.00181819
1640,166280,0.10247,0.06164,0.07611,0.88278,0.98129,0.9513,0.97172,0.93646,0.97688,0.94692,0.96555,0.94006,0.31109,0.49045,0.38271,0.62126,0.0018132,0.0018132,0.0018132
1641,166381,0.10478,0.06165,0.07662,0.88215,0.98129,0.95138,0.97176,0.93667,0.97688,0.94694,0.96556,0.94011,0.31161,0.49056,0.38224,0.62207,0.0018082,0.0018082,0.0018082
1642,166482,0.1031,0.05413,0.07847,0.88359,0.98129,0.9516,0.97174,0.93688,0.97688,0.9471,0.96555,0.94007,0.31025,0.49061,0.38222,0.62065,0.0018032,0.0018032,0.0018032
1643,166582,0.10165,0.06177,0.0772,0.88554,0.98129,0.95162,0.97175,0.93689,0.97688,0.94714,0.96602,0.94009,0.31,0.49085,0.38209,0.62045,0.00179821,0.00179821,0.00179821
1644,166683,0.10365,0.05485,0.07252,0.88488,0.98129,0.95159,0.97177,0.93721,0.97688,0.94713,0.96603,0.94012,0.30957,0.49108,0.38164,0.62004,0.00179321,0.00179321,0.00179321
1645,166784,0.10413,0.06094,0.07369,0.88812,0.9806,0.95091,0.97179,0.93746,0.97637,0.94664,0.96574,0.94036,0.30919,0.49141,0.38128,0.61968,0.00178822,0.00178822,0.00178822
1646,166885,0.10232,0.05566,0.0775,0.87998,0.98063,0.95091,0.9718,0.93742,0.9764,0.94664,0.96573,0.94036,0.30898,0.49157,0.38117,0.61951,0.00178323,0.00178323,0.00178323
1647,166986,0.10301,0.0614,0.07591,0.8816,0.98066,0.95091,0.97181,0.93729,0.97638,0.94664,0.96572,0.94034,0.30862,0.49156,0.3812,0.61912,0.00177823,0.00177823,0.00177823
1648,167087,0.10075,0.05998,0.07478,0.88367,0.97968,0.95091,0.97184,0.93734,0.97545,0.94664,0.96572,0.94037,0.30822,0.49121,0.38142,0.61889,0.00177323,0.00177323,0.00177323
1649,167188,0.10499,0.06066,0.07655,0.88546,0.97971,0.95091,0.97182,0.93727,0.97542,0.94664,0.96571,0.94031,0.30808,0.49132,0.38154,0.61885,0.00176824,0.00176824,0.00176824
1650,167289,0.10609,0.0605,0.07697,0.88097,0.97971,0.95091,0.97173,0.93719,0.97561,0.94664,0.9657,0.94007,0.30791,0.49142,0.3817,0.61873,0.00176325,0.00176325,0.00176325
1651,167390,0.10181,0.05951,0.07561,0.88607,0.97975,0.95091,0.97172,0.93699,0.97567,0.94664,0.96568,0.94004,0.3079,0.49144,0.38147,0.61877,0.00175825,0.00175825,0.00175825
1652,167491,0.10346,0.05566,0.07536,0.88736,0.97975,0.95091,0.97172,0.93685,0.97548,0.94664,0.96565,0.93997,0.30777,0.49147,0.3815,0.61857,0.00175326,0.00175326,0.00175326
1653,167592,0.10233,0.05683,0.0759,0.8874,0.98035,0.95091,0.97175,0.93664,0.97645,0.94664,0.96566,0.93997,0.30755,0.49161,0.38177,0.61843,0.00174826,0.00174826,0.00174826
1654,167693,0.10129,0.05757,0.07649,0.88854,0.98081,0.95091,0.97175,0.93668,0.97657,0.94664,0.96567,0.93999,0.30732,0.4916,0.38144,0.61832,0.00174326,0.00174326,0.00174326
1655,167794,0.10202,0.05796,0.07668,0.88597,0.981,0.95091,0.97172,0.93694,0.9766,0.94664,0.96565,0.93996,0.30693,0.49123,0.38122,0.61791,0.00173827,0.00173827,0.00173827
1656,167894,0.10307,0.05827,0.07546,0.88776,0.98087,0.95091,0.97165,0.93683,0.97647,0.94664,0.96559,0.93986,0.30666,0.49122,0.38103,0.61769,0.00173328,0.00173328,0.00173328
1657,167995,0.10151,0.06157,0.07366,0.88549,0.98094,0.95091,0.97166,0.93684,0.97639,0.94664,0.96559,0.93991,0.30644,0.49124,0.3806,0.61757,0.00172828,0.00172828,0.00172828
1658,168096,0.1034,0.05857,0.07594,0.88636,0.98094,0.95091,0.97165,0.93687,0.97639,0.94664,0.96562,0.93991,0.30625,0.4914,0.38019,0.61736,0.00172328,0.00172328,0.00172328
1659,168197,0.10088,0.05828,0.07203,0.88658,0.98111,0.95091,0.97166,0.93686,0.97654,0.94664,0.9656,0.93991,0.30609,0.49151,0.37973,0.61721,0.00171829,0.00171829,0.00171829
1660,168298,0.10179,0.05919,0.07351,0.88395,0.98115,0.95091,0.97166,0.93712,0.97644,0.94664,0.96558,0.93996,0.30589,0.4917,0.37949,0.61704,0.0017133,0.0017133,0.0017133
1661,168399,0.10135,0.06094,0.07504,0.88626,0.98135,0.95091,0.97164,0.93707,0.97655,0.94664,0.96552,0.93992,0.30566,0.49155,0.37936,0.61703,0.0017083,0.0017083,0.0017083
1662,168500,0.10372,0.05957,0.07609,0.88409,0.98161,0.95091,0.97165,0.93695,0.97678,0.94664,0.96551,0.9399,0.30517,0.49129,0.37934,0.61648,0.00170331,0.00170331,0.00170331
1663,168601,0.09927,0.05678,0.07173,0.88365,0.98165,0.95091,0.97166,0.93691,0.97692,0.94664,0.96552,0.93991,0.30499,0.49116,0.37938,0.61625,0.00169831,0.00169831,0.00169831
1664,168702,0.10294,0.06198,0.0752,0.88578,0.98166,0.95091,0.9717,0.93693,0.97694,0.94664,0.96553,0.93972,0.30482,0.49109,0.37965,0.61615,0.00169331,0.00169331,0.00169331
1665,168803,0.10203,0.05833,0.07449,0.8853,0.98172,0.95091,0.97171,0.93689,0.97708,0.94664,0.96548,0.93967,0.30457,0.49093,0.37974,0.61593,0.00168832,0.00168832,0.00168832
1666,168904,0.10337,0.05852,0.07561,0.88589,0.98193,0.95091,0.97174,0.93707,0.97742,0.94664,0.96549,0.93967,0.30418,0.49083,0.37995,0.61571,0.00168333,0.00168333,0.00168333
1667,169004,0.10012,0.05443,0.0734,0.88392,0.98194,0.95091,0.97175,0.937,0.97743,0.94664,0.96551,0.93972,0.30369,0.49071,0.38008,0.61545,0.00167833,0.00167833,0.00167833
1668,169105,0.10093,0.06113,0.07335,0.88494,0.9819,0.95091,0.97172,0.93668,0.97733,0.94664,0.96549,0.93969,0.30331,0.49061,0.38003,0.61522,0.00167333,0.00167333,0.00167333
1669,169206,0.10638,0.06295,0.07699,0.88487,0.98193,0.95091,0.97171,0.93669,0.97733,0.94664,0.96548,0.93965,0.30283,0.49057,0.38045,0.61477,0.00166834,0.00166834,0.00166834
1670,169307,0.10064,0.05775,0.07555,0.8855,0.98191,0.95091,0.97165,0.93673,0.97734,0.94664,0.96547,0.93948,0.30228,0.49078,0.38096,0.61451,0.00166334,0.00166334,0.00166334
1671,169408,0.10053,0.05967,0.07403,0.88341,0.9819,0.95091,0.97165,0.93678,0.97724,0.94664,0.96547,0.93955,0.30211,0.49104,0.3813,0.61458,0.00165835,0.00165835,0.00165835
1672,169509,0.10546,0.05861,0.08107,0.88632,0.98189,0.95091,0.96883,0.93639,0.97719,0.94664,0.96544,0.93953,0.30208,0.49168,0.38126,0.61473,0.00165335,0.00165335,0.00165335
1673,169610,0.09761,0.05295,0.07372,0.87932,0.98192,0.95091,0.96884,0.93626,0.97722,0.94664,0.96576,0.93959,0.30164,0.49187,0.38179,0.61468,0.00164836,0.00164836,0.00164836
1674,169711,0.10054,0.05656,0.07588,0.88416,0.98121,0.95091,0.96883,0.93629,0.9766,0.94664,0.96571,0.93948,0.30111,0.49156,0.38225,0.61422,0.00164336,0.00164336,0.00164336
1675,169811,0.10261,0.0596,0.07358,0.88433,0.98121,0.95091,0.96883,0.93627,0.97651,0.94664,0.96572,0.93947,0.30074,0.49142,0.38266,0.61415,0.00163837,0.00163837,0.00163837
1676,169912,0.10348,0.05704,0.15829,0.88572,0.98117,0.95091,0.96883,0.93623,0.97643,0.94664,0.96572,0.93945,0.30057,0.49139,0.38328,0.6143,0.00163337,0.00163337,0.00163337
1677,170013,0.09896,0.0539,0.07309,0.88449,0.98119,0.95091,0.96885,0.93625,0.97641,0.94664,0.96572,0.93949,0.30027,0.49113,0.38382,0.61422,0.00162838,0.00162838,0.00162838
1678,170114,0.10158,0.06223,0.07565,0.88519,0.98116,0.95091,0.96887,0.93621,0.97688,0.94707,0.96575,0.93951,0.29996,0.49112,0.3844,0.61405,0.00162338,0.00162338,0.00162338
1679,170215,0.10048,0.05439,0.10796,0.88359,0.98116,0.95091,0.96886,0.9363,0.97688,0.94707,0.96574,0.93952,0.29953,0.49106,0.38511,0.61365,0.00161839,0.00161839,0.00161839
1680,170316,0.10319,0.05669,0.07487,0.88086,0.98113,0.95091,0.96886,0.93626,0.97688,0.9471,0.96571,0.93947,0.29932,0.49113,0.38519,0.61355,0.00161339,0.00161339,0.00161339
1681,170416,0.10253,0.06216,0.07335,0.88321,0.98108,0.95091,0.96887,0.93615,0.97688,0.9471,0.96571,0.93948,0.29914,0.49142,0.38523,0.61358,0.0016084,0.0016084,0.0016084
1682,170517,0.10422,0.05857,0.07963,0.88894,0.9811,0.95091,0.96883,0.93617,0.97688,0.94708,0.9657,0.93944,0.29882,0.49151,0.38484,0.61427,0.0016034,0.0016034,0.0016034
1683,170618,0.10508,0.05942,0.07953,0.87893,0.98108,0.95091,0.96882,0.93613,0.97688,0.94709,0.96569,0.93943,0.29868,0.49187,0.38467,0.6143,0.00159841,0.00159841,0.00159841
1684,170719,0.10186,0.05772,0.07617,0.88336,0.98107,0.95091,0.96881,0.93617,0.97688,0.94706,0.96567,0.93941,0.29838,0.49201,0.38508,0.6136,0.00159341,0.00159341,0.00159341
1685,170820,0.09944,0.06165,0.07225,0.88156,0.98102,0.95091,0.9688,0.93611,0.97688,0.94711,0.96568,0.93939,0.29791,0.4916,0.38564,0.613,0.00158842,0.00158842,0.00158842
1686,170921,0.10498,0.05989,0.07636,0.88594,0.98107,0.95091,0.96879,0.93619,0.97688,0.94693,0.96567,0.93932,0.29764,0.49181,0.38593,0.61276,0.00158342,0.00158342,0.00158342
1687,171022,0.10245,0.06272,0.07479,0.88374,0.98102,0.95091,0.96875,0.93605,0.97688,0.94702,0.96566,0.9393,0.29745,0.49194,0.38635,0.6126,0.00157843,0.00157843,0.00157843
1688,171123,0.09831,0.05766,0.073,0.88435,0.98099,0.95091,0.96872,0.93616,0.97689,0.9472,0.966,0.93924,0.29723,0.49201,0.3868,0.61233,0.00157343,0.00157343,0.00157343
1689,171224,0.10275,0.05914,0.07429,0.88162,0.98102,0.95091,0.96871,0.9362,0.97689,0.94718,0.96601,0.93922,0.29684,0.492,0.3873,0.61196,0.00156844,0.00156844,0.00156844
1690,171325,0.09806,0.05711,0.07184,0.8824,0.98104,0.95091,0.96872,0.93623,0.97688,0.94703,0.96601,0.9392,0.29673,0.49233,0.38752,0.61192,0.00156344,0.00156344,0.00156344
1691,171426,0.10152,0.05809,0.07432,0.88294,0.98101,0.95091,0.96874,0.93628,0.97688,0.94706,0.96602,0.93929,0.29595,0.49195,0.38871,0.61137,0.00155845,0.00155845,0.00155845
1692,171527,0.10107,0.0577,0.07542,0.88301,0.98099,0.95197,0.96878,0.93629,0.97581,0.9472,0.96597,0.9393,0.29546,0.49196,0.38926,0.61096,0.00155345,0.00155345,0.00155345
1693,171627,0.10062,0.05962,0.07438,0.88313,0.9808,0.95197,0.96885,0.93638,0.97582,0.94739,0.96606,0.93936,0.29518,0.4919,0.38952,0.61074,0.00154846,0.00154846,0.00154846
1694,171728,0.10632,0.0681,0.08014,0.88711,0.98085,0.95197,0.96883,0.93644,0.97582,0.94744,0.96605,0.93934,0.29461,0.49162,0.39,0.61021,0.00154346,0.00154346,0.00154346
1695,171829,0.09981,0.05659,0.09981,0.88409,0.97993,0.95197,0.96876,0.93639,0.97475,0.9474,0.96598,0.93896,0.29419,0.49154,0.39013,0.60995,0.00153847,0.00153847,0.00153847
1696,171930,0.09991,0.05654,0.07601,0.8825,0.98016,0.95197,0.96868,0.93608,0.97397,0.94771,0.96589,0.9391,0.29382,0.4917,0.39029,0.60972,0.00153347,0.00153347,0.00153347
1697,172031,0.09865,0.05866,0.07228,0.88376,0.9802,0.9509,0.96863,0.93598,0.97471,0.9461,0.96584,0.9391,0.29354,0.49196,0.38976,0.60974,0.00152848,0.00152848,0.00152848
1698,172132,0.10206,0.06091,0.07545,0.88328,0.98011,0.95091,0.96863,0.93583,0.97471,0.94602,0.96583,0.93906,0.29324,0.49202,0.38897,0.60962,0.00152348,0.00152348,0.00152348
1699,172233,0.10297,0.06109,0.07257,0.88186,0.9802,0.95089,0.96864,0.93581,0.97471,0.94607,0.96583,0.93908,0.2928,0.49197,0.38858,0.60941,0.00151849,0.00151849,0.00151849
1700,172333,0.0996,0.05738,0.07519,0.88074,0.98006,0.95091,0.9686,0.93591,0.97471,0.94613,0.96543,0.93879,0.29257,0.49141,0.3877,0.60932,0.00151349,0.00151349,0.00151349
1701,172434,0.10401,0.05932,0.08051,0.88621,0.97987,0.95091,0.96858,0.93587,0.97471,0.94618,0.96575,0.93875,0.29224,0.49146,0.38689,0.60916,0.0015085,0.0015085,0.0015085
1702,172535,0.10199,0.06688,0.14324,0.88803,0.97986,0.95091,0.96852,0.93569,0.97472,0.94635,0.96568,0.93863,0.29213,0.49132,0.38624,0.60904,0.0015035,0.0015035,0.0015035
1703,172636,0.10116,0.06145,0.07352,0.88417,0.97961,0.95091,0.96845,0.93563,0.97344,0.94664,0.96562,0.93862,0.29191,0.49133,0.3861,0.60892,0.00149851,0.00149851,0.00149851
1704,172737,0.09982,0.05873,0.12794,0.88155,0.97952,0.95091,0.96842,0.93571,0.97338,0.94664,0.9656,0.93838,0.29177,0.49229,0.3861,0.60907,0.00149351,0.00149351,0.00149351
1705,172838,0.09901,0.05868,0.07303,0.88561,0.97939,0.95091,0.96844,0.93577,0.97332,0.94664,0.96526,0.93842,0.29153,0.4923,0.38607,0.60898,0.00148852,0.00148852,0.00148852
1706,172939,0.10296,0.06067,0.07442,0.88305,0.97858,0.95091,0.96843,0.93575,0.97334,0.94664,0.96524,0.9384,0.29104,0.49247,0.38663,0.60862,0.00148352,0.00148352,0.00148352
1707,173039,0.11132,0.06455,0.08473,0.88723,0.97791,0.95091,0.9684,0.93572,0.97331,0.94664,0.96522,0.9386,0.2909,0.49268,0.38665,0.60866,0.00147853,0.00147853,0.00147853
1708,173140,0.10347,0.05754,0.07363,0.88515,0.97893,0.95091,0.96843,0.93568,0.97437,0.94664,0.96522,0.9385,0.29061,0.49252,0.38699,0.60856,0.00147353,0.00147353,0.00147353
1709,173241,0.10074,0.05718,0.07224,0.88486,0.97898,0.95091,0.9684,0.93568,0.97441,0.94664,0.96519,0.93835,0.29044,0.49255,0.38709,0.60855,0.00146854,0.00146854,0.00146854
1710,173342,0.10155,0.05644,0.07395,0.88488,0.97901,0.95091,0.9684,0.93587,0.97437,0.94664,0.96519,0.93831,0.29038,0.49254,0.38703,0.60867,0.00146354,0.00146354,0.00146354
1711,173443,0.09905,0.05825,0.07376,0.8853,0.97903,0.95091,0.96836,0.93572,0.97432,0.94664,0.96518,0.93825,0.29025,0.49259,0.38726,0.60884,0.00145855,0.00145855,0.00145855
1712,173544,0.10138,0.06139,0.07354,0.88102,0.97902,0.95091,0.96834,0.93565,0.97426,0.94664,0.96519,0.93835,0.29042,0.4926,0.38765,0.60933,0.00145355,0.00145355,0.00145355
1713,173645,0.10036,0.05684,0.07351,0.88308,0.97901,0.95091,0.96825,0.93552,0.9743,0.94664,0.9651,0.93815,0.29042,0.4928,0.38814,0.60942,0.00144856,0.00144856,0.00144856
1714,173746,0.10134,0.05644,0.07202,0.88562,0.97904,0.95091,0.96829,0.9356,0.97427,0.94664,0.96513,0.93797,0.2905,0.49298,0.38858,0.60966,0.00144356,0.00144356,0.00144356
1715,173846,0.09928,0.0556,0.07173,0.88022,0.97902,0.95091,0.9683,0.93562,0.97451,0.94664,0.96516,0.93813,0.29064,0.49307,0.38888,0.61,0.00143857,0.00143857,0.00143857
1716,173947,0.09981,0.05894,0.07158,0.87797,0.97797,0.95091,0.96827,0.93569,0.97347,0.94664,0.96515,0.93789,0.29076,0.49311,0.38908,0.61049,0.00143357,0.00143357,0.00143357
1717,174048,0.10074,0.05308,0.07447,0.88726,0.97802,0.95091,0.96832,0.93579,0.97351,0.94664,0.96518,0.93794,0.29092,0.49314,0.38939,0.6108,0.00142858,0.00142858,0.00142858
1718,174149,0.09869,0.05774,0.07223,0.88472,0.97805,0.95087,0.96836,0.93579,0.9735,0.94664,0.96521,0.93802,0.29099,0.49311,0.38966,0.6112,0.00142358,0.00142358,0.00142358
1719,174250,0.10081,0.0567,0.07214,0.88693,0.97804,0.95084,0.9684,0.93586,0.97352,0.94664,0.96524,0.93806,0.2911,0.49335,0.38982,0.61149,0.00141859,0.00141859,0.00141859
1720,174351,0.10321,0.05726,0.07541,0.88233,0.97804,0.95077,0.96838,0.93588,0.97345,0.94664,0.96523,0.93816,0.2912,0.49355,0.39002,0.61167,0.00141359,0.00141359,0.00141359
1721,174452,0.1014,0.06376,0.07244,0.88471,0.97804,0.95076,0.96838,0.93586,0.97345,0.94664,0.96522,0.93823,0.29125,0.49353,0.39041,0.61178,0.0014086,0.0014086,0.0014086
1722,174553,0.10215,0.06132,0.07651,0.88326,0.97804,0.95091,0.96839,0.93588,0.97349,0.94664,0.96524,0.93813,0.29126,0.49335,0.39077,0.61187,0.0014036,0.0014036,0.0014036
1723,174654,0.10073,0.0615,0.06972,0.88619,0.97803,0.95091,0.96837,0.93589,0.97346,0.94664,0.96522,0.93809,0.29149,0.49355,0.39106,0.61214,0.00139861,0.00139861,0.00139861
1724,174755,0.10107,0.05485,0.07287,0.87954,0.97907,0.95091,0.96839,0.93588,0.97449,0.94664,0.96524,0.93803,0.29161,0.49352,0.39163,0.6124,0.00139361,0.00139361,0.00139361
1725,174856,0.09848,0.05603,0.07098,0.88165,0.97912,0.9509,0.96837,0.93583,0.97455,0.94664,0.96523,0.93799,0.29185,0.49391,0.39181,0.61266,0.00138862,0.00138862,0.00138862
1726,174957,0.09929,0.05978,0.07041,0.88322,0.97912,0.95091,0.96835,0.93574,0.97444,0.94664,0.96519,0.93795,0.29201,0.49412,0.39266,0.61454,0.00138362,0.00138362,0.00138362
